States,Payment_type,Transaction_count,Amount in Millions,Year,Quarter,state_code,Latitude,Longitude
Jammu & Kashmir,Financial Services,33775,6.07,2018,4th Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Others,49051,36.57,2018,4th Quarter,1.0,34.29995933,74.46665849
Jharkhand,Recharge & bill payments,1095857,132.18,2018,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,809459,2036.32,2018,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,107755,45.48,2018,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,66299,66.47,2018,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,99551,93.74,2018,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,1398777,208.89,2018,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,1375872,4205.86,2018,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,160637,65.55,2018,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,130339,138.89,2018,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,86455,102.37,2018,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,6003688,8142.92,2018,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,1539476,256.93,2018,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,287427,155.06,2018,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,216343,38.18,2018,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,75687,68.48,2018,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,3325473,9414.02,2018,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,1885135,328.08,2018,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,845956,373.44,2018,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,136918,36.36,2018,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,90561,90.03,2018,4th Quarter,20.0,23.80039349,86.41998572
Karnataka,Recharge & bill payments,5785292,1496.82,2018,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,4456528,16522.28,2018,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,1089627,696.59,2018,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,159848,52.66,2018,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,525604,449.55,2018,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,7391926,2435.92,2018,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,7164836,29135.02,2018,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,1874383,1361.97,2018,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,194363,93.24,2018,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,490939,489.42,2018,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,12863507,42819.13,2018,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,8674172,3019.16,2018,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,3638065,1879.41,2018,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,205740,50.73,2018,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,598777,456.67,2018,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,20471744,63575.34,2018,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,11812478,4751.32,2018,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,11426205,4030.98,2018,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,289353,71.13,2018,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,812291,579.61,2018,4th Quarter,29.0,12.57038129,76.91999711
Kerala,Recharge & bill payments,988774,157.31,2018,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,600205,2107.29,2018,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,72164,82.92,2018,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,40170,7.96,2018,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Others,70067,47.2,2018,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,1230869,248.08,2018,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,848291,3436.2,2018,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,131217,144.5,2018,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,41100,12.36,2018,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Others,56688,45.79,2018,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,1425259,4823.24,2018,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,1407588,296.35,2018,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,210974,160.71,2018,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,37286,6.17,2018,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Others,53241,36.56,2018,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,2073960,6959.81,2018,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,1679897,351.3,2018,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,417114,378.86,2018,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,75084,10.06,2018,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Others,64599,47.34,2018,4th Quarter,32.0,8.900372741,76.56999263
Lakshadweep,Peer-to-peer payments,423,1.86,2018,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,342,0.06,2018,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,5,0.0,2018,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,8,0.01,2018,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Peer-to-peer payments,1315,5.76,2018,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,750,0.35,2018,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,42,0.06,2018,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Financial Services,6,0.01,2018,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,19,0.0,2018,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Peer-to-peer payments,841,3.93,2018,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,760,0.3,2018,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,87,0.09,2018,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,15,0.02,2018,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,792,0.35,2018,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Peer-to-peer payments,689,3.84,2018,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,144,0.26,2018,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Financial Services,6,0.0,2018,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,11,0.01,2018,4th Quarter,31.0,10.56257331,72.63686717
Madhya Pradesh,Recharge & bill payments,4404190,667.06,2018,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,2848290,7590.79,2018,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,230519,43.37,2018,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,196394,170.12,2018,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,346002,210.26,2018,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,5324535,1132.09,2018,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,4269392,14155.6,2018,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,397135,339.31,2018,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,305553,53.86,2018,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,264797,243.22,2018,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,9988509,22057.69,2018,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,5733261,1367.77,2018,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,784995,465.39,2018,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,359440,46.12,2018,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,260780,212.77,2018,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,11456555,30897.35,2018,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,7273502,1669.35,2018,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,2056426,1036.25,2018,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,313540,43.37,2018,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,297532,259.3,2018,4th Quarter,23.0,21.30039105,76.13001949
Maharashtra,Recharge & bill payments,9670237,2283.57,2018,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,5227770,18283.9,2018,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,616779,576.96,2018,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,235051,61.0,2018,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,637197,506.19,2018,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,12384216,3725.8,2018,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,7772336,30782.83,2018,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,1306326,1226.12,2018,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,262875,85.55,2018,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,559987,536.76,2018,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,14371791,4547.49,2018,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,13470065,45466.53,2018,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,2797204,1702.22,2018,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,234598,52.35,2018,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,664880,492.23,2018,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,20824667,68974.01,2018,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,18071025,5860.87,2018,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,6047705,3985.2,2018,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,325121,77.35,2018,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,821705,621.52,2018,4th Quarter,27.0,19.25023195,73.16017493
Manipur,Recharge & bill payments,50212,6.46,2018,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,26382,115.5,2018,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,2660,0.41,2018,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,1614,3.62,2018,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Others,3201,2.06,2018,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,77991,11.54,2018,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,60365,232.16,2018,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,5992,1.24,2018,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,4041,5.37,2018,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Others,3332,2.9,2018,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,95204,357.77,2018,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,81323,13.91,2018,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,7396,9.18,2018,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,2577,0.33,2018,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Others,2758,2.14,2018,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,113507,18.9,2018,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,104872,562.01,2018,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,13333,20.69,2018,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,1452,0.31,2018,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Others,2946,3.78,2018,4th Quarter,14.0,24.79997072,93.95001705
Meghalaya,Recharge & bill payments,31857,6.03,2018,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,13274,55.94,2018,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,1605,2.4,2018,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,532,0.14,2018,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,2303,1.74,2018,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,42625,9.66,2018,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,19894,101.14,2018,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,2929,3.66,2018,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,592,0.58,2018,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,1817,1.96,2018,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,60625,14.23,2018,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,40832,187.46,2018,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,5802,5.46,2018,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,748,0.55,2018,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,2283,2.15,2018,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,82962,18.1,2018,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,58952,301.94,2018,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,15768,14.43,2018,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,763,0.19,2018,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,2687,2.92,2018,4th Quarter,17.0,25.57049217,91.8800142
Mizoram,Recharge & bill payments,10155,2.2,2018,1st Quarter,15.0,23.71039899,92.72001461
Mizoram,Peer-to-peer payments,6845,41.19,2018,1st Quarter,15.0,23.71039899,92.72001461
Mizoram,Merchant payments,616,1.07,2018,1st Quarter,15.0,23.71039899,92.72001461
Mizoram,Financial Services,260,0.07,2018,1st Quarter,15.0,23.71039899,92.72001461
Mizoram,Others,685,0.71,2018,1st Quarter,15.0,23.71039899,92.72001461
Mizoram,Recharge & bill payments,13550,3.11,2018,2nd Quarter,15.0,23.71039899,92.72001461
Mizoram,Peer-to-peer payments,11427,77.04,2018,2nd Quarter,15.0,23.71039899,92.72001461
Mizoram,Merchant payments,1310,2.37,2018,2nd Quarter,15.0,23.71039899,92.72001461
Mizoram,Financial Services,167,0.06,2018,2nd Quarter,15.0,23.71039899,92.72001461
Mizoram,Others,597,0.93,2018,2nd Quarter,15.0,23.71039899,92.72001461
Mizoram,Peer-to-peer payments,18564,108.78,2018,3rd Quarter,15.0,23.71039899,92.72001461
Mizoram,Recharge & bill payments,17610,4.05,2018,3rd Quarter,15.0,23.71039899,92.72001461
Mizoram,Merchant payments,2310,2.95,2018,3rd Quarter,15.0,23.71039899,92.72001461
Mizoram,Financial Services,240,0.04,2018,3rd Quarter,15.0,23.71039899,92.72001461
Mizoram,Others,592,0.77,2018,3rd Quarter,15.0,23.71039899,92.72001461
Mizoram,Peer-to-peer payments,26212,177.05,2018,4th Quarter,15.0,23.71039899,92.72001461
Mizoram,Recharge & bill payments,24533,5.52,2018,4th Quarter,15.0,23.71039899,92.72001461
Mizoram,Merchant payments,3699,6.91,2018,4th Quarter,15.0,23.71039899,92.72001461
Mizoram,Financial Services,145,0.04,2018,4th Quarter,15.0,23.71039899,92.72001461
Mizoram,Others,653,0.91,2018,4th Quarter,15.0,23.71039899,92.72001461
Nagaland,Recharge & bill payments,28198,5.36,2018,1st Quarter,13.0,25.6669979,94.11657019
Nagaland,Peer-to-peer payments,11631,69.83,2018,1st Quarter,13.0,25.6669979,94.11657019
Nagaland,Merchant payments,822,1.17,2018,1st Quarter,13.0,25.6669979,94.11657019
Nagaland,Financial Services,399,0.3,2018,1st Quarter,13.0,25.6669979,94.11657019
Nagaland,Others,1795,1.34,2018,1st Quarter,13.0,25.6669979,94.11657019
Nagaland,Recharge & bill payments,41959,9.14,2018,2nd Quarter,13.0,25.6669979,94.11657019
Nagaland,Peer-to-peer payments,20099,140.19,2018,2nd Quarter,13.0,25.6669979,94.11657019
Nagaland,Merchant payments,1529,2.29,2018,2nd Quarter,13.0,25.6669979,94.11657019
Nagaland,Financial Services,379,0.15,2018,2nd Quarter,13.0,25.6669979,94.11657019
Nagaland,Others,1633,1.55,2018,2nd Quarter,13.0,25.6669979,94.11657019
Nagaland,Recharge & bill payments,54885,12.66,2018,3rd Quarter,13.0,25.6669979,94.11657019
Nagaland,Peer-to-peer payments,33930,223.96,2018,3rd Quarter,13.0,25.6669979,94.11657019
Nagaland,Merchant payments,3518,3.63,2018,3rd Quarter,13.0,25.6669979,94.11657019
Nagaland,Financial Services,460,0.13,2018,3rd Quarter,13.0,25.6669979,94.11657019
Nagaland,Others,1578,1.41,2018,3rd Quarter,13.0,25.6669979,94.11657019
Nagaland,Recharge & bill payments,72881,16.62,2018,4th Quarter,13.0,25.6669979,94.11657019
Nagaland,Peer-to-peer payments,53723,358.93,2018,4th Quarter,13.0,25.6669979,94.11657019
Nagaland,Merchant payments,10350,10.5,2018,4th Quarter,13.0,25.6669979,94.11657019
Nagaland,Financial Services,587,0.22,2018,4th Quarter,13.0,25.6669979,94.11657019
Nagaland,Others,1792,1.75,2018,4th Quarter,13.0,25.6669979,94.11657019
Odisha,Recharge & bill payments,2874109,331.25,2018,1st Quarter,21.0,19.82042971,85.90001746
Odisha,Peer-to-peer payments,2305610,4033.55,2018,1st Quarter,21.0,19.82042971,85.90001746
Odisha,Financial Services,323352,58.1,2018,1st Quarter,21.0,19.82042971,85.90001746
Odisha,Merchant payments,129659,112.3,2018,1st Quarter,21.0,19.82042971,85.90001746
Odisha,Others,177091,92.43,2018,1st Quarter,21.0,19.82042971,85.90001746
Odisha,Peer-to-peer payments,3989202,7621.29,2018,2nd Quarter,21.0,19.82042971,85.90001746
Odisha,Recharge & bill payments,3307545,482.82,2018,2nd Quarter,21.0,19.82042971,85.90001746
Odisha,Financial Services,472304,67.83,2018,2nd Quarter,21.0,19.82042971,85.90001746
Odisha,Merchant payments,257628,213.53,2018,2nd Quarter,21.0,19.82042971,85.90001746
Odisha,Others,131465,102.84,2018,2nd Quarter,21.0,19.82042971,85.90001746
Odisha,Peer-to-peer payments,24472139,22029.09,2018,3rd Quarter,21.0,19.82042971,85.90001746
Odisha,Recharge & bill payments,3886392,605.72,2018,3rd Quarter,21.0,19.82042971,85.90001746
Odisha,Financial Services,836547,97.29,2018,3rd Quarter,21.0,19.82042971,85.90001746
Odisha,Merchant payments,729995,275.53,2018,3rd Quarter,21.0,19.82042971,85.90001746
Odisha,Others,127082,86.88,2018,3rd Quarter,21.0,19.82042971,85.90001746
Odisha,Peer-to-peer payments,12285028,21804.27,2018,4th Quarter,21.0,19.82042971,85.90001746
Odisha,Recharge & bill payments,5142124,773.02,2018,4th Quarter,21.0,19.82042971,85.90001746
Odisha,Merchant payments,3061813,682.18,2018,4th Quarter,21.0,19.82042971,85.90001746
Odisha,Financial Services,495495,55.53,2018,4th Quarter,21.0,19.82042971,85.90001746
Odisha,Others,158338,114.87,2018,4th Quarter,21.0,19.82042971,85.90001746
Puducherry,Recharge & bill payments,53125,9.7,2018,1st Quarter,34.0,11.93499371,79.83000037
Puducherry,Peer-to-peer payments,40303,147.83,2018,1st Quarter,34.0,11.93499371,79.83000037
Puducherry,Merchant payments,4163,4.43,2018,1st Quarter,34.0,11.93499371,79.83000037
Puducherry,Financial Services,2086,0.57,2018,1st Quarter,34.0,11.93499371,79.83000037
Puducherry,Others,4535,3.29,2018,1st Quarter,34.0,11.93499371,79.83000037
Puducherry,Recharge & bill payments,59867,14.61,2018,2nd Quarter,34.0,11.93499371,79.83000037
Puducherry,Peer-to-peer payments,57751,261.3,2018,2nd Quarter,34.0,11.93499371,79.83000037
Puducherry,Merchant payments,6904,6.1,2018,2nd Quarter,34.0,11.93499371,79.83000037
Puducherry,Financial Services,2105,0.82,2018,2nd Quarter,34.0,11.93499371,79.83000037
Puducherry,Others,3634,2.97,2018,2nd Quarter,34.0,11.93499371,79.83000037
Puducherry,Peer-to-peer payments,101817,378.37,2018,3rd Quarter,34.0,11.93499371,79.83000037
Puducherry,Recharge & bill payments,67909,19.65,2018,3rd Quarter,34.0,11.93499371,79.83000037
Puducherry,Merchant payments,14384,16.1,2018,3rd Quarter,34.0,11.93499371,79.83000037
Puducherry,Financial Services,1766,0.4,2018,3rd Quarter,34.0,11.93499371,79.83000037
Puducherry,Others,4395,3.14,2018,3rd Quarter,34.0,11.93499371,79.83000037
Puducherry,Peer-to-peer payments,173170,569.83,2018,4th Quarter,34.0,11.93499371,79.83000037
Puducherry,Recharge & bill payments,95788,25.16,2018,4th Quarter,34.0,11.93499371,79.83000037
